price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Hands,Indexes,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Display,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,feature_Day-Night Indicator,feature_Month,feature_Tourbillon,feature_Dual Time,feature_Retrograde,feature_Date,feature_Small Seconds,feature_Perpetual Calendar,feature_Triple Time-zone,feature_Jumping Hours,feature_Flying Tourbillon,feature_Power Reserve Indicator,feature_Year,feature_Moon Phase,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,precious_stone_on_Buckle
216100,Rado,Automatic,38.0,,Round,Ceramic,Sapphire Crystal,,,Ceramic,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157000,Longines,Quartz,29.0,,Round,Steel,Sapphire Crystal,Stick,Diamond,Steel,Others,Women,30.0,2.0,Switzerland,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155100,Rado,Quartz,38.0,,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121900,Rado,Quartz,28.0,,Round,Steel,Sapphire Crystal,,,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112500,Louis Erard,Automatic,40.0,,Round,G-S Hybrid,Sapphire Crystal,,Roman Numerals,G-S Hybrid,Folding,Men,50.0,3.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
143000,Longines,Quartz,29.0,,Round,Steel,Sapphire Crystal,Stick,Diamond,Steel,Others,Women,30.0,2.0,Switzerland,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37000,Seiko,Quartz,45.0,,Round,Steel,Sapphire Crystal,,,G-S Hybrid,Others,Men,100.0,2.0,Japan,,,0.0,0,No Bezel,0,,None,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296352,Carl F. Bucherer,Automatic,38.0,8.75,Round,Steel,Sapphire Crystal,Dauphine,Arabic Numerals,Leather,Tang,Men,30.0,2.0,Switzerland,Analog,42.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
346000,Louis Erard,Automatic,42.0,14.0,Round,Steel,Sapphire Crystal,,Roman Numerals,Leather,Folding,Men,50.0,3.0,Switzerland,Analog,48.0,25.0,0,No Bezel,0,28800.0,None,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85000,Frederique Constant,Quartz,40.0,10.19,Round,Steel,Sapphire Crystal,Breguet,Roman Numerals,Leather,Tang,Men,60.0,2.0,Switzerland,Analog,,13.0,0,No Bezel,0,,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000,Seiko,Quartz,33.9,,Round,Steel,Hardlex Crystal,,,Steel,Others,Women,50.0,2.0,Japan,,,0.0,0,No Bezel,0,,None,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48000,Tissot,Quartz,42.0,,Round,G-S Hybrid,Sapphire Crystal,,,Leather,Others,Men,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,Seiko,Quartz,37.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,100.0,2.0,Japan,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661500,Carl F. Bucherer,Automatic,44.6,,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,50.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365000,Longines,Automatic,42.0,14.2,Round,Steel,Sapphire Crystal,,Arabic Numerals,Steel,Folding,Men,30.0,5.0,Switzerland,Analog,66.0,0.0,0,No Bezel,0,28800.0,None,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71200,Rado,Quartz,35.1,,Oval,Steel,Sapphire Crystal,,,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142400,Rado,Automatic,35.0,,Oval,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110800,Rado,Quartz,38.0,,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166200,Rado,Quartz,38.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
216100,Rado,Quartz,40.0,,Round,Gold,Sapphire Crystal,,,Gold,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205000,Rado,Quartz,40.0,,Round,Ceramic,Sapphire Crystal,,,Steel,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223000,Longines,Automatic,33.1,10.5,Tonneau,Steel,Sapphire Crystal,Feuille,Arabic Numerals,Leather,Tang,Men,30.0,5.0,Switzerland,Analog,42.0,27.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177300,Rado,Quartz,38.0,,Round,G-S Hybrid,Sapphire Crystal,,,Gold,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
894000,IWC,Manual Winding,45.0,11.7,Round,Steel,Sapphire Crystal,Leaf,Roman Numerals,Leather,Tang,Men,30.0,2.0,Switzerland,Analog,192.0,30.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166200,Rado,Quartz,28.0,,Round,G-S Hybrid,Sapphire Crystal,,,Gold,Others,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84700,Frederique Constant,Quartz,26.5,,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810000,Jaeger-LeCoultre,Automatic,39.0,9.2,Round,Gold,Sapphire Crystal,Dauphine,Stick / Dot,Leather,Tang,Men,50.0,2.0,Switzerland,Analog,38.0,46.0,0,No Bezel,0,28800.0,None,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1830000,Others,Automatic,47.0,,Round,G-S Hybrid,Sapphire Crystal,,,Leather,Others,Men,100.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000,Longines,Quartz,29.0,,Round,Steel,Sapphire Crystal,Stick,Roman Numerals,Steel,Others,Women,30.0,2.0,Switzerland,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446000,Frederique Constant,Automatic,42.0,,Round,G-S Hybrid,Sapphire Crystal,,,Leather,Others,Men,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34500,Seiko,Quartz,44.0,,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,100.0,2.0,Japan,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45600,Seiko,Quartz,42.0,,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Men,100.0,2.0,Japan,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113500,Frederique Constant,Quartz,25.0,,Oval,Steel,Sapphire Crystal,,,Steel,Others,Women,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,Seiko,Quartz,42.0,,Round,G-S Hybrid,Hardlex Crystal,,,G-S Hybrid,Others,Men,100.0,2.0,Japan,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38000,Tissot,Quartz,29.5,,Round,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108000,Louis Erard,Automatic,40.0,,Round,Steel,Sapphire Crystal,Pencil,,Steel,Folding,Men,50.0,3.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187000,Tissot,Manual Winding,43.0,,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,50.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,Rado,Quartz,35.0,,Oval,G-S Hybrid,Sapphire Crystal,,,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114000,Louis Erard,Automatic,40.0,,Round,Steel,Sapphire Crystal,Pencil,,Steel,Folding,Men,50.0,3.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94500,Frederique Constant,Quartz,25.0,,Oval,Steel,Sapphire Crystal,,,Satin,Others,Women,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243800,Rado,Quartz,31.0,,Rectangular,Gold,Sapphire Crystal,,,Gold,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
354564,Carl F. Bucherer,Automatic,26.5,9.08,Round,Steel,Sapphire Crystal,,,Steel,Folding,Women,30.0,2.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417500,Frederique Constant,Automatic,42.0,,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,50.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113500,Frederique Constant,Quartz,30.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
135000,Longines,Quartz,29.0,,Round,G-S Hybrid,Sapphire Crystal,Stick,Roman Numerals,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,Analog,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232700,Rado,Quartz,23.0,,Rectangular,Gold,Sapphire Crystal,,,Gold,Others,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
227100,Rado,Automatic,28.0,,Round,G-S Hybrid,Sapphire Crystal,,,Gold,Others,Women,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92000,Rado,Quartz,35.1,,Oval,Others,Sapphire Crystal,,,G-S Hybrid,Others,Unisex,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,CVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39500,Tissot,Quartz,42.0,,Round,Steel,Sapphire Crystal,,,G-S Hybrid,Others,Men,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227100,Rado,Automatic,38.0,,Round,Ceramic,Sapphire Crystal,,,G-S Hybrid,Others,Men,50.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94500,Frederique Constant,Quartz,30.0,,Round,Steel,Sapphire Crystal,,Diamond,Leather,Others,Women,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
243800,Rado,Quartz,31.0,,Rectangular,Gold,Sapphire Crystal,,,Gold,Others,Women,50.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229070,Breitling,Quartz,44.0,,Round,Steel,Sapphire Crystal,Stick,Mixed,Steel,Others,Men,200.0,2.0,Switzerland,Analog,26.28,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,Seiko,Quartz,46.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,100.0,2.0,Japan,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25500,Seiko,Quartz,42.0,,Round,Steel,Hardlex Crystal,,,Steel,Others,Men,100.0,2.0,Japan,,,0.0,0,No Bezel,0,,None,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370000,Bell & Ross,Automatic,42.0,10.0,Square,Ceramic,Sapphire Crystal,Sword,Arabic Numerals,Rubber,Tang,Men,100.0,2.0,Switzerland,Analog,54.0,25.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
444000,Longines,Automatic,42.0,,Round,G-S Hybrid,Sapphire Crystal,Feuille,Diamond,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,Analog,42.0,0.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205000,Rado,Automatic,40.0,,Round,Ceramic,Sapphire Crystal,,,Ceramic,Others,Men,50.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171700,Rado,Quartz,30.0,,Round,Ceramic,Sapphire Crystal,,,Ceramic,Others,Women,50.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77000,Tissot,Automatic,42.0,,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,50.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183600,TAG Heuer,Quartz,41.0,12.13,Round,Steel,Sapphire Crystal,Baton,Baton,Steel,Folding,Men,200.0,2.0,Switzerland,,,0.0,0,Unidirectional Rotating Bezel,0,,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
142800,TAG Heuer,Quartz,41.0,12.13,Round,Steel,Sapphire Crystal,Baton,Baton,Rubber,Tang,Men,200.0,2.0,Switzerland,,,0.0,0,Unidirectional Rotating Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
783216,Carl F. Bucherer,Automatic,34.0,9.65,Round,G-S Hybrid,Sapphire Crystal,,Roman Numerals,G-S Hybrid,Folding,Women,30.0,2.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452000,BVLGARI,Automatic,41.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,100.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365000,Longines,Automatic,42.0,,Round,Steel,Sapphire Crystal,Feuille,Arabic Numerals,Leather,Others,Men,30.0,5.0,Switzerland,Analog,42.0,0.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158100,TAG Heuer,Quartz,41.0,12.13,Round,Steel,Sapphire Crystal,Baton,Baton,Steel,Folding,Men,200.0,2.0,Switzerland,,,0.0,0,Unidirectional Rotating Bezel,1,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31000,Tissot,Quartz,42.0,,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278500,Louis Erard,Manual Winding,42.0,,Round,Steel,Sapphire Crystal,,,Leather,Folding,Men,50.0,3.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171700,Rado,Automatic,37.7,,Round,G-S Hybrid,Sapphire Crystal,,,Leather,Others,Men,50.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94500,Frederique Constant,Quartz,42.0,,Round,Steel,Sapphire Crystal,Feuille,Roman Numerals,Leather,Others,Men,50.0,2.0,Switzerland,Hybrid Smart Watch,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108500,Frederique Constant,Quartz,28.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,30.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139000,Longines,Quartz,23.0,,Rectangular,Steel,Sapphire Crystal,Sword,Roman Numerals,Steel,Others,Women,30.0,2.0,Switzerland,Analog,26.28,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,Tissot,Quartz,26.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,50.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,Bell & Ross,Automatic,42.0,12.6,Square,Ceramic,Sapphire Crystal,Sword,Arabic Numerals,Rubber,Tang,Men,100.0,2.0,Switzerland,Analog,42.0,37.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1082000,IWC,Automatic,42.3,14.1,Round,Steel,Sapphire Crystal,Leaf,Arabic Numerals,Leather,Folding,Men,30.0,2.0,Switzerland,Analog,168.0,31.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059000,Corum,Automatic,47.0,,Round,Steel,Sapphire Crystal,,,Leather,Others,Men,100.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867888,Carl F. Bucherer,Automatic,34.0,9.65,Round,Steel,Sapphire Crystal,,Roman Numerals,Steel,Folding,Women,30.0,2.0,Switzerland,Analog,38.0,25.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3833000,IWC,Automatic,44.2,14.9,Round,Gold,Sapphire Crystal,Leaf,Arabic Numerals,Leather,Folding,Men,30.0,2.0,Switzerland,Analog,168.0,54.0,0,No Bezel,0,28800.0,None,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
265200,TAG Heuer,Quartz,43.0,13.2,Round,Steel,Sapphire Crystal,Pencil,Baton,Steel,Folding,Men,300.0,2.0,Switzerland,,,0.0,0,Unidirectional Rotating Bezel,0,,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
80900,Rado,Quartz,35.0,,Oval,Steel,Sapphire Crystal,,,G-S Hybrid,Others,Men,100.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105000,Longines,Quartz,41.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,300.0,2.0,Switzerland,,,0.0,0,Unidirectional Rotating Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19200,Maserati,Quartz,44.0,,Round,Steel,Mineral Crystal,,,Steel,Others,Men,50.0,2.0,China,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221600,Rado,Automatic,38.0,,Round,G-S Hybrid,Sapphire Crystal,,,Gold,Others,Men,30.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97500,Louis Erard,Automatic,40.0,12.5,Round,Steel,Sapphire Crystal,Pencil,,Steel,Folding,Men,50.0,3.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
109500,Tissot,Automatic,44.0,,Round,G-S Hybrid,Sapphire Crystal,,,Leather,Others,Men,50.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330000,Hublot,Automatic,44.0,,Round,Steel,Sapphire Crystal,,,Rubber,Others,Men,100.0,2.0,Switzerland,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030000,Hublot,Quartz,38.0,,Round,Steel,Sapphire Crystal,,,Rubber,Others,Women,100.0,2.0,Switzerland,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45000,Seiko,Quartz,28.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Women,100.0,2.0,Japan,,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178000,Longines,Quartz,29.0,,Round,G-S Hybrid,Sapphire Crystal,Stick,Diamond,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,Analog,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183000,Longines,Quartz,29.0,,Round,G-S Hybrid,Sapphire Crystal,Stick,Diamond,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
426100,Omega,Quartz,24.4,,Round,G-S Hybrid,Sapphire Crystal,Dauphine,Diamond,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,Analog,30.0,0.0,0,No Bezel,0,,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1247600,Omega,Automatic,44.25,,Round,Ceramic,Sapphire Crystal,Stick,Stick / Dot,Leather,Others,Men,50.0,5.0,Switzerland,Analog,60.0,0.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247600,Omega,Automatic,44.25,,Round,Ceramic,Sapphire Crystal,Stick,Stick / Dot,Others,Others,Men,50.0,5.0,Switzerland,Analog,60.0,0.0,0,No Bezel,0,28800.0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768700,Omega,Automatic,39.0,,Round,Steel,Sapphire Crystal,,,Steel,Others,Men,100.0,5.0,Switzerland,Analog,,0.0,0,No Bezel,0,,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
134600,Rado,Automatic,41.0,,Round,G-S Hybrid,Sapphire Crystal,,,Leather,Others,Men,50.0,5.0,Switzerland,,,0.0,0,No Bezel,0,,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
