price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,feature_Day-Night Indicator,feature_Month,feature_Tourbillon,feature_Dual Time,feature_Retrograde,feature_Date,feature_Small Seconds,feature_Perpetual Calendar,feature_Triple Time-zone,feature_Jumping Hours,feature_Flying Tourbillon,feature_Power Reserve Indicator,feature_Year,feature_Moon Phase,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,precious_stone_on_Buckle
216100,Rado,Automatic,38.0,8.790523333333304,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Men,30.0,5.0,Switzerland,76.024,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157000,Longines,Quartz,29.0,6.757379999999989,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,42.17904000000001,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155100,Rado,Quartz,38.0,8.981199999999943,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,73.91519999999997,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121900,Rado,Quartz,28.0,7.239899999999969,Round,Steel,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,64.59191999999999,0.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112500,Louis Erard,Automatic,40.0,11.059133333333337,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Men,50.0,3.0,Switzerland,42.38712,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
143000,Longines,Quartz,29.0,6.757379999999989,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,42.17904000000001,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37000,Seiko,Quartz,45.0,11.892998095238102,Round,Steel,Sapphire Crystal,G-S Hybrid,Others,Men,100.0,2.0,Japan,38.93504000000002,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296352,Carl F. Bucherer,Automatic,38.0,8.75,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
346000,Louis Erard,Automatic,42.0,14.0,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,3.0,Switzerland,48.0,25.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85000,Frederique Constant,Quartz,40.0,10.19,Round,Steel,Sapphire Crystal,Leather,Tang,Men,60.0,2.0,Switzerland,36.798240000000085,13.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000,Seiko,Quartz,33.9,8.965310000000017,Round,Steel,Hardlex Crystal,Steel,Others,Women,50.0,2.0,Japan,38.584400000000024,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48000,Tissot,Quartz,42.0,11.041665333333334,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,68.74727999999995,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,Seiko,Quartz,37.0,9.730610000000036,Round,Steel,Sapphire Crystal,Steel,Others,Women,100.0,2.0,Japan,35.17888000000009,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661500,Carl F. Bucherer,Automatic,44.6,11.893186666666686,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,45.02312,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365000,Longines,Automatic,42.0,14.2,Round,Steel,Sapphire Crystal,Steel,Folding,Men,30.0,5.0,Switzerland,66.0,0.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71200,Rado,Quartz,35.1,9.550569999999995,Oval,Steel,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,75.93055999999996,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142400,Rado,Automatic,35.0,9.467549999999989,Oval,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,77.44991999999999,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110800,Rado,Quartz,38.0,8.926149999999938,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,73.85775999999997,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166200,Rado,Quartz,38.0,9.211379999999949,Round,Steel,Sapphire Crystal,Steel,Others,Men,30.0,5.0,Switzerland,75.38751999999998,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
216100,Rado,Quartz,40.0,10.128929999999999,Round,Gold,Sapphire Crystal,Gold,Others,Men,30.0,5.0,Switzerland,77.83751999999997,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205000,Rado,Quartz,40.0,10.34463999999998,Round,Ceramic,Sapphire Crystal,Steel,Others,Men,30.0,5.0,Switzerland,77.93351999999997,0.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223000,Longines,Automatic,33.1,10.5,Tonneau,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,42.0,27.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177300,Rado,Quartz,38.0,9.17967999999995,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Men,30.0,5.0,Switzerland,75.12951999999997,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
894000,IWC,Manual Winding,45.0,11.7,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,192.0,30.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166200,Rado,Quartz,28.0,7.023859999999963,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Women,30.0,5.0,Switzerland,64.59991999999998,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84700,Frederique Constant,Quartz,26.5,7.097060000000014,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,33.05688000000015,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810000,Jaeger-LeCoultre,Automatic,39.0,9.2,Round,Gold,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,38.0,46.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1830000,Others,Automatic,47.0,13.097386666666674,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,100.0,2.0,Switzerland,44.8,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000,Longines,Quartz,29.0,7.068019999999988,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,42.125600000000006,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446000,Frederique Constant,Automatic,42.0,11.50469866666665,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,43.12856,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34500,Seiko,Quartz,44.0,11.66654200000001,Round,Steel,Sapphire Crystal,Leather,Others,Men,100.0,2.0,Japan,35.18272000000008,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45600,Seiko,Quartz,42.0,11.21530819047619,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,100.0,2.0,Japan,36.162640000000074,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113500,Frederique Constant,Quartz,25.0,6.894879999999993,Oval,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,32.57240000000017,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,Seiko,Quartz,42.0,11.205706857142857,Round,G-S Hybrid,Hardlex Crystal,G-S Hybrid,Others,Men,100.0,2.0,Japan,35.82408000000007,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38000,Tissot,Quartz,29.5,8.089139999999974,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,51.405999999999956,0.0,0,No Bezel,0,36000.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108000,Louis Erard,Automatic,40.0,10.988620952380948,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,3.0,Switzerland,41.424,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187000,Tissot,Manual Winding,43.0,12.840306666666676,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,64.166,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,Rado,Quartz,35.0,9.467549999999989,Oval,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,75.61711999999997,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114000,Louis Erard,Automatic,40.0,10.988620952380948,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,3.0,Switzerland,41.424,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94500,Frederique Constant,Quartz,25.0,6.988499999999986,Oval,Steel,Sapphire Crystal,Satin,Others,Women,30.0,2.0,Switzerland,32.596400000000166,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243800,Rado,Quartz,31.0,8.40442000000004,Rectangular,Gold,Sapphire Crystal,Gold,Others,Men,30.0,5.0,Switzerland,66.56071999999999,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
354564,Carl F. Bucherer,Automatic,26.5,9.08,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417500,Frederique Constant,Automatic,42.0,11.74023199999998,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,41.11711999999999,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113500,Frederique Constant,Quartz,30.0,8.004240000000028,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,34.412400000000126,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
135000,Longines,Quartz,29.0,6.860919999999986,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,41.508480000000006,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232700,Rado,Quartz,23.0,7.0688999999999655,Rectangular,Gold,Sapphire Crystal,Gold,Others,Women,30.0,5.0,Switzerland,64.37583999999998,0.0,0,No Bezel,0,25200.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
227100,Rado,Automatic,28.0,7.023859999999963,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Women,30.0,5.0,Switzerland,64.89,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92000,Rado,Quartz,35.1,9.370043333333319,Oval,Others,Sapphire Crystal,G-S Hybrid,Others,Unisex,30.0,5.0,Switzerland,76.29599999999995,0.0,0,No Bezel,0,28800.0,CVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39500,Tissot,Quartz,42.0,10.94660133333333,Round,Steel,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,2.0,Switzerland,67.32695999999994,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227100,Rado,Automatic,38.0,9.139413333333287,Round,Ceramic,Sapphire Crystal,G-S Hybrid,Others,Men,50.0,5.0,Switzerland,76.88456,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94500,Frederique Constant,Quartz,30.0,7.937980000000029,Round,Steel,Sapphire Crystal,Leather,Others,Women,30.0,2.0,Switzerland,35.16080000000009,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
243800,Rado,Quartz,31.0,8.344060000000045,Rectangular,Gold,Sapphire Crystal,Gold,Others,Women,50.0,5.0,Switzerland,64.41671999999998,0.0,0,No Bezel,0,25200.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229070,Breitling,Quartz,44.0,12.050680000000044,Round,Steel,Sapphire Crystal,Steel,Others,Men,200.0,2.0,Switzerland,26.28,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,Seiko,Quartz,46.0,12.277568095238104,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,2.0,Japan,56.23847999999993,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25500,Seiko,Quartz,42.0,10.984114857142862,Round,Steel,Hardlex Crystal,Steel,Others,Men,100.0,2.0,Japan,38.95368000000001,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370000,Bell & Ross,Automatic,42.0,10.0,Square,Ceramic,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,54.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
444000,Longines,Automatic,42.0,10.434791333333346,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,42.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205000,Rado,Automatic,40.0,10.263573333333316,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Men,50.0,5.0,Switzerland,79.76,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171700,Rado,Quartz,30.0,8.713380000000075,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Women,50.0,5.0,Switzerland,64.88591999999998,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77000,Tissot,Automatic,42.0,11.131725333333337,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,70.458,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183600,TAG Heuer,Quartz,41.0,12.13,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,42.59495999999999,0.0,0,Unidirectional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
142800,TAG Heuer,Quartz,41.0,12.13,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,41.75047999999997,0.0,0,Unidirectional Rotating Bezel,0,21600.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
783216,Carl F. Bucherer,Automatic,34.0,9.65,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,30.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452000,BVLGARI,Automatic,41.0,10.066838666666655,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,5.0,Switzerland,42.81434666666666,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365000,Longines,Automatic,42.0,11.535307047619028,Round,Steel,Sapphire Crystal,Leather,Others,Men,30.0,5.0,Switzerland,42.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158100,TAG Heuer,Quartz,41.0,12.13,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,41.42535999999997,0.0,0,Unidirectional Rotating Bezel,1,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31000,Tissot,Quartz,42.0,11.131725333333337,Round,Steel,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,67.40239999999996,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278500,Louis Erard,Manual Winding,42.0,11.390386666666684,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,3.0,Switzerland,66.592,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171700,Rado,Automatic,37.7,9.070659999999984,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,50.0,5.0,Switzerland,75.834,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94500,Frederique Constant,Quartz,42.0,11.74023199999998,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,34.185440000000106,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108500,Frederique Constant,Quartz,28.0,7.680259999999991,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,33.26432000000015,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139000,Longines,Quartz,23.0,6.97027999999998,Rectangular,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,26.28,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,Tissot,Quartz,26.0,7.342520000000007,Round,Steel,Sapphire Crystal,Steel,Others,Women,50.0,2.0,Switzerland,50.032559999999954,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,Bell & Ross,Automatic,42.0,12.6,Square,Ceramic,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,42.0,37.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1082000,IWC,Automatic,42.3,14.1,Round,Steel,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,168.0,31.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059000,Corum,Automatic,47.0,14.478966666666697,Round,Steel,Sapphire Crystal,Leather,Others,Men,100.0,2.0,Switzerland,48.758,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867888,Carl F. Bucherer,Automatic,34.0,9.65,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3833000,IWC,Automatic,44.2,14.9,Round,Gold,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,168.0,54.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
265200,TAG Heuer,Quartz,43.0,13.2,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,47.81847999999993,0.0,0,Unidirectional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
80900,Rado,Quartz,35.0,9.550569999999995,Oval,Steel,Sapphire Crystal,G-S Hybrid,Others,Men,100.0,5.0,Switzerland,75.93055999999996,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105000,Longines,Quartz,41.0,12.909090000000019,Round,Steel,Sapphire Crystal,Steel,Others,Men,300.0,2.0,Switzerland,60.54319999999998,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19200,Maserati,Quartz,44.0,11.863433333333289,Round,Steel,Mineral Crystal,Steel,Others,Men,50.0,2.0,China,38.02144000000008,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221600,Rado,Automatic,38.0,9.561394285714261,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Men,30.0,5.0,Switzerland,78.882,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97500,Louis Erard,Automatic,40.0,12.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,3.0,Switzerland,43.07,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
109500,Tissot,Automatic,44.0,12.009875333333333,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,72.02023999999999,0.0,0,No Bezel,0,32768.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330000,Hublot,Automatic,44.0,12.45895333333337,Round,Steel,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,43.102,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030000,Hublot,Quartz,38.0,9.170709999999984,Round,Steel,Sapphire Crystal,Rubber,Others,Women,100.0,2.0,Switzerland,33.84704000000013,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45000,Seiko,Quartz,28.0,8.632629999999978,Round,Steel,Sapphire Crystal,Steel,Others,Women,100.0,2.0,Japan,34.7824800000001,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178000,Longines,Quartz,29.0,6.860919999999986,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,41.508480000000006,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183000,Longines,Quartz,29.0,6.655439999999988,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,41.36392000000001,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
