price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,feature_Power Reserve Indicator,feature_Date,feature_Perpetual Calendar,feature_Retrograde,feature_Year,feature_Day-Night Indicator,feature_Small Seconds,feature_Month,feature_Moon Phase,feature_Tourbillon,feature_Dual Time,feature_Jumping Hours
19000,Seiko,Quartz,33.9,8.202540000000011,Round,Steel,Hardlex Crystal,Steel,Others,Women,50.0,2.0,Japan,37.181040000000024,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
48000,Tissot,Quartz,42.0,9.47141074925069,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,62.82327999999995,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21000,Seiko,Quartz,37.0,10.533750000000014,Round,Steel,Sapphire Crystal,Steel,Others,Women,100.0,2.0,Japan,37.71248000000002,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
661500,Carl F. Bucherer,Automatic,44.6,13.723833333333333,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,44.31,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
365000,Longines,Automatic,42.0,14.2,Round,Steel,Sapphire Crystal,Steel,Folding,Men,30.0,5.0,Switzerland,66.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
71200,Rado,Quartz,35.1,8.951219999999976,Oval,Steel,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,72.47167999999999,0.0,0,No Bezel,0,32768.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142400,Rado,Automatic,35.0,11.522173333333344,Oval,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,79.528,0.0,0,No Bezel,0,21600.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110800,Rado,Quartz,38.0,8.640779999999967,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,72.92967999999999,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166200,Rado,Quartz,38.0,8.731674999999967,Round,Steel,Sapphire Crystal,Steel,Others,Men,30.0,5.0,Switzerland,73.08712,0.0,0,No Bezel,0,21600.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216100,Rado,Quartz,40.0,9.18392711288711,Round,Gold,Sapphire Crystal,Gold,Others,Men,30.0,5.0,Switzerland,68.92968,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205000,Rado,Quartz,40.0,9.061688671328666,Round,Ceramic,Sapphire Crystal,Steel,Others,Men,30.0,5.0,Switzerland,68.67568000000001,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223000,Longines,Automatic,33.1,10.5,Tonneau,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,42.0,27.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
177300,Rado,Quartz,38.0,8.685699999999972,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Men,30.0,5.0,Switzerland,73.00511999999999,0.0,0,No Bezel,0,21600.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
894000,IWC,Manual Winding,45.0,11.7,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,192.0,30.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
166200,Rado,Quartz,28.0,6.788759999999956,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Women,30.0,5.0,Switzerland,49.06024000000001,0.0,0,No Bezel,0,21600.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84700,Frederique Constant,Quartz,26.5,6.652779999999992,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,32.44608000000019,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810000,Jaeger-LeCoultre,Automatic,39.0,9.2,Round,Gold,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,38.0,46.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
1830000,Others,Automatic,47.0,14.091539999999988,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,100.0,2.0,Switzerland,49.92312,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114000,Longines,Quartz,29.0,5.099080000000002,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,31.56800000000018,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446000,Frederique Constant,Automatic,42.0,9.643603333333319,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,46.45856,0.0,0,No Bezel,0,18000.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34500,Seiko,Quartz,44.0,11.413406666666665,Round,Steel,Sapphire Crystal,Leather,Others,Men,100.0,2.0,Japan,36.10512000000004,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45600,Seiko,Quartz,42.0,11.791780000000037,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,100.0,2.0,Japan,37.42696000000002,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113500,Frederique Constant,Quartz,25.0,6.757459999999987,Oval,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,30.928640000000193,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,Seiko,Quartz,42.0,10.803715238095217,Round,G-S Hybrid,Hardlex Crystal,G-S Hybrid,Others,Men,100.0,2.0,Japan,37.04976000000002,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38000,Tissot,Quartz,29.5,6.486620000000013,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,50.36311999999998,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108000,Louis Erard,Automatic,40.0,12.325079999999998,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,3.0,Switzerland,43.4,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187000,Tissot,Manual Winding,43.0,13.004402857142876,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,70.154,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,Rado,Quartz,35.0,8.922899999999977,Oval,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,72.42367999999999,0.0,0,No Bezel,0,32768.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114000,Louis Erard,Automatic,40.0,12.325079999999998,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,3.0,Switzerland,43.4,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94500,Frederique Constant,Quartz,25.0,6.78531999999999,Oval,Steel,Sapphire Crystal,Satin,Others,Women,30.0,2.0,Switzerland,30.936080000000192,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243800,Rado,Quartz,31.0,8.360220000000027,Rectangular,Gold,Sapphire Crystal,Gold,Others,Men,30.0,5.0,Switzerland,51.320800000000006,0.0,0,No Bezel,0,36000.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
354564,Carl F. Bucherer,Automatic,26.5,9.08,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
417500,Frederique Constant,Automatic,42.0,10.779475000000003,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,43.706,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113500,Frederique Constant,Quartz,30.0,7.536160000000026,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,42.65823999999999,0.0,0,No Bezel,0,21600.0,No coating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135000,Longines,Quartz,29.0,8.5497,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,34.91856000000011,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232700,Rado,Quartz,23.0,6.574039999999968,Rectangular,Gold,Sapphire Crystal,Gold,Others,Women,30.0,5.0,Switzerland,46.758720000000004,0.0,0,No Bezel,0,28800.0,PVD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227100,Rado,Automatic,28.0,9.972740000000005,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Women,30.0,5.0,Switzerland,49.754,0.0,0,No Bezel,0,28800.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92000,Rado,Quartz,35.1,8.725299999999958,Oval,Others,Sapphire Crystal,G-S Hybrid,Others,Unisex,30.0,5.0,Switzerland,72.45567999999999,0.0,0,No Bezel,0,32768.0,CVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39500,Tissot,Quartz,42.0,8.39134666666664,Round,Steel,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,2.0,Switzerland,60.13743999999994,0.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227100,Rado,Automatic,38.0,10.396606666666685,Round,Ceramic,Sapphire Crystal,G-S Hybrid,Others,Men,50.0,5.0,Switzerland,78.556,0.0,0,No Bezel,0,36000.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94500,Frederique Constant,Quartz,30.0,7.456720000000026,Round,Steel,Sapphire Crystal,Leather,Others,Women,30.0,2.0,Switzerland,42.95967999999998,0.0,0,No Bezel,0,21600.0,No coating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243800,Rado,Quartz,31.0,8.427600000000044,Rectangular,Gold,Sapphire Crystal,Gold,Others,Women,50.0,5.0,Switzerland,51.03224000000001,0.0,0,No Bezel,0,28800.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229070,Breitling,Quartz,44.0,11.519707619047574,Round,Steel,Sapphire Crystal,Steel,Others,Men,200.0,2.0,Switzerland,26.28,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55000,Seiko,Quartz,46.0,11.073653333333347,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,2.0,Japan,53.09559999999999,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
25500,Seiko,Quartz,42.0,11.300423333333294,Round,Steel,Hardlex Crystal,Steel,Others,Men,100.0,2.0,Japan,36.72312000000002,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
370000,Bell & Ross,Automatic,42.0,10.0,Square,Ceramic,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,54.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
444000,Longines,Automatic,42.0,11.545240000000073,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,30.0,5.0,Switzerland,42.0,0.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205000,Rado,Automatic,40.0,10.25835333333333,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Men,50.0,5.0,Switzerland,78.88,0.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171700,Rado,Quartz,30.0,7.759300000000054,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Women,50.0,5.0,Switzerland,52.46824000000001,0.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77000,Tissot,Automatic,42.0,10.712350000000008,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,65.724,0.0,0,No Bezel,0,18000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183600,TAG Heuer,Quartz,41.0,12.13,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,47.750799999999956,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
142800,TAG Heuer,Quartz,41.0,12.13,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,48.94039999999996,0.0,0,Unidirectional Rotating Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783216,Carl F. Bucherer,Automatic,34.0,9.65,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,30.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
452000,BVLGARI,Automatic,41.0,11.03885999999999,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,5.0,Switzerland,44.13592,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
365000,Longines,Automatic,42.0,13.521429999999977,Round,Steel,Sapphire Crystal,Leather,Others,Men,30.0,5.0,Switzerland,42.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158100,TAG Heuer,Quartz,41.0,12.13,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,46.355439999999966,0.0,0,Unidirectional Rotating Bezel,1,18000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31000,Tissot,Quartz,42.0,8.430086666666641,Round,Steel,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,60.14943999999994,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278500,Louis Erard,Manual Winding,42.0,11.555540000000022,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,3.0,Switzerland,61.6,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
171700,Rado,Automatic,37.7,10.026986666666692,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,50.0,5.0,Switzerland,78.27,0.0,0,No Bezel,0,36000.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94500,Frederique Constant,Quartz,42.0,8.728571666666657,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,33.47328000000016,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108500,Frederique Constant,Quartz,28.0,7.1965999999999966,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,33.58800000000013,0.0,0,No Bezel,0,21600.0,No coating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139000,Longines,Quartz,23.0,6.838699999999975,Rectangular,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,26.28,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35000,Tissot,Quartz,26.0,6.86638,Round,Steel,Sapphire Crystal,Steel,Others,Women,50.0,2.0,Switzerland,47.23863999999996,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560000,Bell & Ross,Automatic,42.0,12.6,Square,Ceramic,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,42.0,37.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1082000,IWC,Automatic,42.3,14.1,Round,Steel,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,168.0,31.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1059000,Corum,Automatic,47.0,14.533130000000003,Round,Steel,Sapphire Crystal,Leather,Others,Men,100.0,2.0,Switzerland,47.51856,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867888,Carl F. Bucherer,Automatic,34.0,9.65,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3833000,IWC,Automatic,44.2,14.9,Round,Gold,Sapphire Crystal,Leather,Folding,Men,30.0,2.0,Switzerland,168.0,54.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0
265200,TAG Heuer,Quartz,43.0,13.2,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,52.74639999999996,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
80900,Rado,Quartz,35.0,9.740373333333329,Oval,Steel,Sapphire Crystal,G-S Hybrid,Others,Men,100.0,5.0,Switzerland,77.52167999999999,0.0,0,No Bezel,0,21600.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105000,Longines,Quartz,41.0,11.766890000000014,Round,Steel,Sapphire Crystal,Steel,Others,Men,300.0,2.0,Switzerland,39.369840000000025,0.0,0,Unidirectional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19200,Maserati,Quartz,44.0,11.140674999999982,Round,Steel,Mineral Crystal,Steel,Others,Men,50.0,2.0,China,36.369200000000035,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
221600,Rado,Automatic,38.0,9.933866666666685,Round,G-S Hybrid,Sapphire Crystal,Gold,Others,Men,30.0,5.0,Switzerland,79.516,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97500,Louis Erard,Automatic,40.0,12.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,3.0,Switzerland,44.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109500,Tissot,Automatic,44.0,13.182300000000003,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,71.958,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1330000,Hublot,Automatic,44.0,13.293742857142847,Round,Steel,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,45.12911999999999,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1030000,Hublot,Quartz,38.0,10.769686666666669,Round,Steel,Sapphire Crystal,Rubber,Others,Women,100.0,2.0,Switzerland,33.396240000000155,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,Seiko,Quartz,28.0,8.51600000000002,Round,Steel,Sapphire Crystal,Steel,Others,Women,100.0,2.0,Japan,37.380720000000025,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178000,Longines,Quartz,29.0,8.5497,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,34.91856000000011,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183000,Longines,Quartz,29.0,4.8588,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,31.95728000000017,0.0,0,No Bezel,0,21600.0,No coating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426100,Omega,Quartz,24.4,7.1856799999999454,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,5.0,Switzerland,30.0,0.0,0,No Bezel,0,21600.0,No coating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247600,Omega,Automatic,44.25,13.45302000000001,Round,Ceramic,Sapphire Crystal,Leather,Others,Men,50.0,5.0,Switzerland,60.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1247600,Omega,Automatic,44.25,13.476760000000013,Round,Ceramic,Sapphire Crystal,Others,Others,Men,50.0,5.0,Switzerland,60.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
768700,Omega,Automatic,39.0,11.141033333333326,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,5.0,Switzerland,54.482,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134600,Rado,Automatic,41.0,9.617934999999985,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,50.0,5.0,Switzerland,79.252,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35500,Seiko,Quartz,37.4,11.529290000000028,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,100.0,2.0,Japan,37.491680000000024,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2990000,Hublot,Automatic,44.0,13.637066666666676,Round,Gold,Sapphire Crystal,Rubber,Others,Men,100.0,2.0,Switzerland,47.07111999999999,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1560000,Hublot,Automatic,45.0,13.465109999999985,Round,Ceramic,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,42.238,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173000,Titoni,Automatic,41.0,11.29470000000002,Round,Steel,Sapphire Crystal,Steel,Others,Men,100.0,2.0,Switzerland,42.76168,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121000,Titoni,Automatic,27.0,10.057476000000023,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,50.0,2.0,Switzerland,42.03855999999999,0.0,0,No Bezel,0,28800.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129000,Titoni,Automatic,40.0,10.380166666666698,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,50.0,2.0,Switzerland,45.482,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122000,Titoni,Automatic,39.0,10.142546666666675,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Men,50.0,2.0,Switzerland,45.366,0.0,0,No Bezel,0,28800.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1530000,Hublot,Automatic,45.0,13.512308333333316,Round,Titanium,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,42.616,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
402192,Carl F. Bucherer,Automatic,34.0,9.65,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139200,Rado,Automatic,41.0,10.790284999999999,Round,Steel,Sapphire Crystal,Steel,Others,Men,50.0,5.0,Switzerland,79.332,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173400,TAG Heuer,Quartz,43.0,12.4,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,51.68295999999997,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
193800,TAG Heuer,Quartz,43.0,12.4,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,51.27951999999998,0.0,0,Unidirectional Rotating Bezel,0,36000.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
149600,Rado,Quartz,40.0,8.519520000000004,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Men,50.0,5.0,Switzerland,73.05568,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279000,Baume & Mercier,Automatic,40.0,10.693823111111136,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060000,Hublot,Automatic,45.0,13.485899999999987,Round,Titanium,Sapphire Crystal,Leather,Others,Men,100.0,2.0,Switzerland,45.86111999999999,0.0,0,No Bezel,0,18000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
