price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,luminosity_on_Hands,luminosity_on_Hour,luminosity_on_Bezel,luminosity_on_Dial,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,feature_Triple Time-zone,feature_Flying Tourbillon,feature_Month,feature_Perpetual Calendar,feature_Tourbillon,feature_Small Seconds,feature_Day-Night Indicator,feature_Dual Time,feature_Retrograde,feature_Jumping Hours,feature_Moon Phase,feature_Power Reserve Indicator,feature_Date,feature_Year
446000,Frederique Constant,Automatic,42.0,11.293379999999999,Round,G-S Hybrid,Sapphire Crystal,Leather,Others,Men,30.0,2.0,Switzerland,53.198,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
399900,Breitling,SuperQuartz™,32.0,8.0,Round,Steel,Sapphire Crystal,Steel,Folding,Women,50.0,2.0,Switzerland,39.921440000000004,0.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378000,Nomos Glashutte,Automatic,38.5,8.4,Round,Steel,Sapphire Crystal,Leather,Winged Clasp,Men,50.0,2.0,Germany,43.0,27.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78000,Raymond Weil,Quartz,42.0,6.0,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,34.9320800000001,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
809676,Carl F. Bucherer,Automatic,42.5,14.43,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,30.0,2.0,Switzerland,40.0,47.0,1,No Bezel,1,28800.0,DLC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
679500,Omega,Automatic,38.0,12.3,Round,Steel,Sapphire Crystal,Steel,Butterfly,Women,150.0,5.0,Switzerland,55.0,0.0,0,No Bezel,0,36000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257000,Mühle-Glashütte,Automatic,41.0,12.6,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Germany,41.0,31.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
113000,Raymond Weil,Quartz,29.0,5.942199999999998,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,50.0,2.0,Switzerland,38.84992,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
235000,Oris,Automatic,36.5,12.0,Round,Steel,Sapphire Crystal,Steel,Folding,Women,300.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42500,Tissot,Quartz,40.0,10.9,Tonneau,Steel,Sapphire Crystal,G-S Hybrid,Butterfly,Men,100.0,2.0,Switzerland,66.64719999999996,0.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109000,Nivada Grenchen,Automatic,39.0,13.0,Cushion,Ceramic,Sapphire Crystal,Rubber,Tang,Men,1000.0,2.0,Switzerland,38.0,25.0,1,Unidirectional Rotating Bezel,1,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,Seiko,Automatic,40.6,12.137716666666714,Round,Steel,Sapphire Crystal,Leather,Others,Men,100.0,2.0,Japan,45.0,29.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
288000,Baume & Mercier,Automatic,42.1,10.1,Round,Steel,Sapphire Crystal,Others,Tang,Men,30.0,2.0,Switzerland,44.78,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112000,Longines,Quartz,37.0,6.71136000000004,Round,Steel,Sapphire Crystal,Steel,Others,Men,30.0,2.0,Switzerland,53.36583999999998,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000,Arnold & Son,Manual Winding,41.5,8.73,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,24.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
734700,Breitling,Automatic,44.0,15.6,Round,G-S Hybrid,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,48.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29600,Zeppelin,Quartz,40.0,10.028900000000009,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Germany,38.00784000000003,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160700,Rado,Automatic,41.0,11.321699999999984,Round,Steel,Sapphire Crystal,Leather,Others,Men,50.0,5.0,Switzerland,79.11760000000001,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155400,Rado,Automatic,38.0,12.1,Oval,Steel,Sapphire Crystal,G-S Hybrid,Butterfly,Unisex,100.0,5.0,Switzerland,80.0,25.0,1,No Bezel,0,28800.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246500,Frederique Constant,Quartz,28.0,8.127180000000001,Rectangular,Steel,Sapphire Crystal,Leather,Others,Women,30.0,2.0,Switzerland,33.910880000000105,4.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,Frederique Constant,Automatic,34.0,10.132816666666692,Round,Steel,Sapphire Crystal,Steel,Others,Women,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3260000,Louis Moinet,Automatic,40.7,10.849426666666693,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,48.0,30.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175000,Nomos Glashutte,Manual Winding,38.5,8.5,Round,Steel,Sapphire Crystal,Others,Tang,Men,100.0,2.0,Germany,43.0,17.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3800000,Jacob & Co.,Manual Winding,42.0,13.5,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,48.0,20.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3050000,Louis Moinet,Automatic,46.0,15.14081333333332,Round,Titanium,Sapphire Crystal,Rubber,Folding,Men,50.0,2.0,Switzerland,48.0,30.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
804384,Carl F. Bucherer,Automatic,41.0,14.15,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,42.0,47.0,0,No Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
271500,Rado,Automatic,37.0,11.1,Round,Ceramic,Sapphire Crystal,Steel,Folding,Women,100.0,5.0,Switzerland,80.0,25.0,1,Unidirectional Rotating Bezel,0,21600.0,No coating,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1030000,Ulysse Nardin,Automatic,42.0,13.18236999999998,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,50.0,2.0,Switzerland,42.0,34.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21200,Maserati,Quartz,43.0,10.5,Round,G-S Hybrid,Mineral Crystal,G-S Hybrid,Others,Men,50.0,2.0,China,43.54575999999999,0.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
275000,Raymond Weil,Automatic,40.5,9.7,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,56.0,23.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1420000,Ulysse Nardin,Automatic,42.0,11.13,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,60.0,45.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
265200,TAG Heuer,Quartz,43.0,13.2,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,49.51263999999997,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2500000,Jacob & Co.,Automatic,44.0,14.0,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,48.0,27.0,0,No Bezel,0,28800.0,PVD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
746000,Favre Leuba,Manual Winding,48.0,13.876066666666679,Cushion,Titanium,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,65.0,0.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
40575,Luminox,Quartz,45.0,14.0,Round,Carbon-based,Mineral Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,44.46487999999998,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
186000,Maurice Lacroix,Automatic,41.0,11.188000000000002,Round,Steel,Sapphire Crystal,Nylon,Butterfly,Men,100.0,2.0,Switzerland,38.0,26.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320000,Raymond Weil,Automatic,42.0,13.85,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,48.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
437100,Breitling,Automatic,42.0,12.1,Round,Steel,Sapphire Crystal,Steel,Folding,Men,300.0,2.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
440000,Bell & Ross,Automatic,42.0,9.8,Square,Ceramic,Sapphire Crystal,Rubber,Tang,Men,300.0,2.0,Switzerland,54.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2300000,Ulysse Nardin,Manual Winding,42.0,13.0,Round,Titanium,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,96.0,21.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455700,Breitling,Automatic,44.0,10.0,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310200,Rado,Automatic,38.0,9.7,Square,Ceramic,Sapphire Crystal,Ceramic,Butterfly,Unisex,50.0,5.0,Switzerland,80.0,25.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25600,Maserati,Quartz,34.0,8.41832000000001,Round,G-S Hybrid,Mineral Crystal,Steel,Others,Women,100.0,2.0,China,39.139039999999994,0.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855600,Breitling,Automatic,44.0,14.4,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,200.0,5.0,Switzerland,70.0,47.0,0,No Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1071000,TAG Heuer,Automatic,39.0,13.8,Square,Titanium,Sapphire Crystal,Rubber,Folding,Men,100.0,2.0,Switzerland,80.0,33.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
334000,Baume & Mercier,Automatic,33.0,9.57,Dodecagon,Steel,Sapphire Crystal,Steel,Others,Women,50.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3170000,Bovet,Manual Winding,42.0,9.05,Round,Titanium,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,168.0,35.0,0,No Bezel,0,21600.0,DLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2140000,Others,Manual Winding,38.5,13.8,Round,Steel,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,168.0,31.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
510000,Corum,Automatic,38.0,8.720719999999979,Round,Steel,Sapphire Crystal,Rubber,Others,Unisex,50.0,2.0,Switzerland,41.874,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624500,Carl F. Bucherer,Automatic,39.0,8.45,Round,Steel,Sapphire Crystal,Steel,Folding,Men,30.0,2.0,Switzerland,42.0,25.0,1,No Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
394000,Baume & Mercier,Automatic,43.0,13.490669999999973,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,42.0,30.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
340000,Baume & Mercier,Automatic,40.0,11.064920000000061,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,120.0,21.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7100000,Parmigiani,Automatic,40.0,10.7,Round,Gold,Sapphire Crystal,Gold,Folding,Men,60.0,2.0,Switzerland,48.0,31.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245000,Oris,Automatic,40.0,13.14,Round,Steel,Sapphire Crystal,Steel,Folding,Unisex,100.0,2.0,Switzerland,41.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1665000,BVLGARI,Automatic,43.0,8.75,Octagon,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,5.0,Switzerland,55.0,37.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
720000,Jaeger-LeCoultre,Quartz,40.1,7.87,Rectangular,Steel,Sapphire Crystal,Leather,Tang,Women,30.0,2.0,Switzerland,38.76608000000003,0.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490000,Zenith,Automatic,45.0,15.5,Dodecagon,Titanium,Sapphire Crystal,Rubber,Folding,Unisex,200.0,2.0,Switzerland,50.0,53.0,1,No Bezel,0,36000.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
679500,Omega,Manual Winding,42.0,13.2,Round,Steel,Others,Steel,Folding,Men,50.0,5.0,Switzerland,50.0,26.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
672084,Carl F. Bucherer,Automatic,26.5,9.08,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Women,30.0,2.0,Switzerland,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
502500,Oris,Automatic,44.0,15.0,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,45.0,31.0,0,No Bezel,1,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
136000,Perrelet,Automatic,39.0,9.56,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,3.0,Switzerland,42.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
723400,Panerai,Automatic,38.0,12.865220000000027,Cushion,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,72.0,23.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
106000,Alpina,Quartz,41.0,11.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,35.56120000000008,0.0,0,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1573100,Tudor,Automatic,39.0,12.7,Round,Gold,Sapphire Crystal,Leather,Tang,Men,200.0,5.0,Switzerland,70.0,27.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869300,Frederique Constant,Automatic,41.0,12.65,Round,Steel,Sapphire Crystal,Steel,Folding,Men,50.0,2.0,Switzerland,38.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126000,Maurice Lacroix,Quartz,42.0,11.0,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,100.0,2.0,Switzerland,40.22816,0.0,1,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
98000,Raymond Weil,Quartz,29.0,7.257360000000012,Rectangular,Steel,Sapphire Crystal,Leather,Folding,Women,50.0,2.0,Switzerland,33.88696000000011,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Raymond Weil,Automatic,42.5,10.9,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,41.0,27.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216100,Rado,Automatic,38.0,8.641579999999975,Round,Ceramic,Sapphire Crystal,Ceramic,Others,Men,30.0,5.0,Switzerland,75.878,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3130000,Others,Manual Winding,43.0,15.0,Barrel,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,3.0,Switzerland,60.0,39.0,1,Internal Unidirectional Rotating Bezel,1,21600.0,No coating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19200,Maserati,Quartz,32.0,9.0,Round,Steel,Mineral Crystal,Steel,Folding,Women,50.0,2.0,China,35.30664000000007,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26400,Maserati,Quartz,43.0,10.5,Round,G-S Hybrid,Mineral Crystal,G-S Hybrid,Others,Men,50.0,2.0,China,43.54575999999999,0.0,0,No Bezel,0,28800.0,PVD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
599900,Breitling,Automatic,44.0,15.6,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,5.0,Switzerland,48.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
109000,Nivada Grenchen,Automatic,38.0,12.9,Round,Ceramic,Sapphire Crystal,Leather,Tang,Men,200.0,2.0,Switzerland,38.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
920000,Bell & Ross,Automatic,42.0,14.25,Square,G-S Hybrid,Sapphire Crystal,Rubber,Folding,Men,100.0,2.0,Switzerland,60.0,26.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
310200,Rado,Automatic,38.0,8.486999999999956,Square,Ceramic,Sapphire Crystal,Ceramic,Others,Unisex,50.0,5.0,Switzerland,75.87768,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177300,Rado,Automatic,44.0,13.1,Round,Titanium,Sapphire Crystal,Titanium,Others,Men,100.0,5.0,Switzerland,79.642,0.0,0,No Bezel,1,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
69500,Tissot,Automatic,40.0,10.9,Tonneau,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,80.0,23.0,1,No Bezel,0,21600.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3100000,Arnold & Son,Manual Winding,41.5,8.73,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,90.0,24.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82000,Tissot,Automatic,40.0,11.5,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,100.0,2.0,Switzerland,69.286,0.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39000,Tissot,Quartz,32.0,7.4,Round,Steel,Sapphire Crystal,Steel,Butterfly,Women,50.0,2.0,Switzerland,57.402719999999974,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
950000,Grand Seiko,Spring Drive,40.0,11.8,Round,Titanium,Sapphire Crystal,Titanium,Folding,Men,100.0,5.0,Japan,120.0,38.0,0,No Bezel,0,32768.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
280000,Favre Leuba,Automatic,43.0,12.444219285714295,Cushion,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,5.0,Switzerland,48.0,0.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
815000,IWC,Automatic,43.0,14.8,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,46.0,33.0,1,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
249000,Longines,Automatic,30.0,9.7,Round,Steel,Sapphire Crystal,Steel,Folding,Women,100.0,5.0,Switzerland,45.0,22.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28500,Tissot,Quartz,34.0,6.9,Round,Steel,Sapphire Crystal,Steel,Butterfly,Unisex,50.0,2.0,Switzerland,58.56215999999996,0.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22800,Luminox,Quartz,44.0,13.02244476190476,Round,Carbon-based,Mineral Crystal,Nylon,Tang,Men,100.0,2.0,Switzerland,40.41136,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59500,Ernest Borel,Quartz,42.0,9.95,Round,G-S Hybrid,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,42.02494666666666,0.0,0,No Bezel,0,21600.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1490000,Hublot,Automatic,45.0,13.2475766666667,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,42.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365500,Panerai,Automatic,44.0,14.5,Cushion,Carbon-based,Sapphire Crystal,Others,Tang,Men,300.0,2.0,Switzerland,72.0,31.0,0,No Bezel,0,28800.0,No coating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2850000,Jacob & Co.,Automatic,42.0,10.526073333333372,Round,Gold,Sapphire Crystal,Leather,Others,Men,50.0,2.0,Switzerland,41.368,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422000,Louis Erard,Automatic,42.0,12.327033333333334,Round,Steel,Sapphire Crystal,Leather,Tang,Unisex,50.0,3.0,Switzerland,38.0,31.0,1,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
